Ordem,Material,Denominação,Status,Kanban,Centro,Tipo de ordem,Texto breve,Ordem Venda / Transf,Item OV/Transf,Qtd.teórica,UM básica,Consumos Permitidos,Data modif.,Dt-base início,Data-base fim,Versão prod.,Operação,TxtDesc.Oper.,Status Op.,Centro trabalho,Cadência Máquina (h),Cadência Hora (h),Unid.ValStand.,Capacidade Alocada,Núm.partições,Componente,Denominação componente,Lote,Qtd. componente,UM componente,Co-produto,Reserva,Item reserva,Semana,Planeador
1600072465,71004978,PC CI 5084/S11 TILE 3 QUADRADOS 01,LIB,,3801,ZCEJ,CCS EMB Juntas,,0,120,UN,TRUE,5/17/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBKDV,800,266.667,H,0.15,1,90301926,ME PF GO4CORK SQUARE CORKINSIDE TILES,,30,UN,FALSE,13351228,5,19,CCS
1600072465,71004978,PC CI 5084/S11 TILE 3 QUADRADOS 01,LIB,,3801,ZCEJ,CCS EMB Juntas,,0,120,UN,TRUE,5/17/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBKDV,800,266.667,H,0.15,1,90300515,ME PALETE HT 1200X800X131,,1,PAL,FALSE,13351228,6,19,CCS
1600072465,71004978,PC CI 5084/S11 TILE 3 QUADRADOS 01,LIB,,3801,ZCEJ,CCS EMB Juntas,,0,120,UN,TRUE,5/17/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBKDV,800,266.667,H,0.15,1,90300482,"ME MANGA PP ABERTA 1 LADO 400MM 12,5MIC",,0.25,KG,FALSE,13351228,2,19,CCS
1600072465,71004978,PC CI 5084/S11 TILE 3 QUADRADOS 01,LIB,,3801,ZCEJ,CCS EMB Juntas,,0,120,UN,TRUE,5/17/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBKDV,800,266.667,H,0.15,1,90301199,ME PLACA BI-ADESIVA 8UN,,60,UN,FALSE,13351228,3,19,CCS
1600072465,71004978,PC CI 5084/S11 TILE 3 QUADRADOS 01,LIB,,3801,ZCEJ,CCS EMB Juntas,,0,120,UN,TRUE,5/17/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBKDV,800,266.667,H,0.15,1,90300614,ME CX (F) 610X410X275/300/320 19488,,1,CX,FALSE,13351228,1,19,CCS
1600055420,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000326,70,232,ROL,TRUE,5/17/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBAAC,100,50,H,2.32,1,90301051,ME ETIQ ENDURANCE RL STICKER 13CM,,232,UN,FALSE,10408844,11,19,CCS
1600055420,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000326,70,232,ROL,TRUE,5/17/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBAAC,100,50,H,2.32,1,90300917,"ME PF ENDURANCE UNDERLAY 1000X1,8/9,3M",,232,UN,FALSE,10408844,10,19,CCS
1600055420,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000326,70,232,ROL,TRUE,5/17/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBAAC,100,50,H,2.32,1,70007847,"RL ML C257/000 1000X1,7-9,28M NE",,232,ROL,FALSE,10408844,12,19,CCS
1600055420,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000326,70,232,ROL,TRUE,5/17/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBAAC,100,50,H,2.32,1,90301360,ME CX (F) 1140X820X200 53207-G,,12,CX,FALSE,10408844,9,19,CCS
1600055420,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000326,70,232,ROL,TRUE,5/17/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBAAC,100,50,H,2.32,1,90300515,ME PALETE HT 1200X800X131,,6,PAL,FALSE,10408844,8,19,CCS
1600055420,70007846,"RL ML C257/000 1000X1,7-9,28M 01",LIB,,3801,ZCEA,CCS EMB Acabamentos,3823000326,70,232,ROL,TRUE,5/17/2021,5/14/2021,5/14/2021,1,10,EMBALAR,ZLIB,CCSEBAAC,100,50,H,2.32,1,90300483,"ME MANGA PP ABERTA 1 LADO 450MM 15,0MIC",,6.62,KG,FALSE,10408844,7,19,CCS
1600051039,71000151,JT CR 1237/000 103-F 2 00,LIB,,3801,ZCEJ,CCS EMB Juntas,3820008687,20,504,UN,TRUE,5/17/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,ZLIB,CCSEMBJT,1000,0,S,0.504,1,90301312,ME CX (D2) 500X500X320 19224/A,,1,CX,FALSE,9828196,1,20,CCS
1600051039,71000151,JT CR 1237/000 103-F 2 00,LIB,,3801,ZCEJ,CCS EMB Juntas,3820008687,20,504,UN,TRUE,5/17/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,ZLIB,CCSEMBJT,1000,0,S,0.504,1,90300508,ME PALETE HT 1000X1000X131,,1,PAL,FALSE,9828196,2,20,CCS
1600051039,71000151,JT CR 1237/000 103-F 2 00,LIB,,3801,ZCEJ,CCS EMB Juntas,3820008687,20,504,UN,TRUE,5/17/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,ZLIB,CCSEMBJT,1000,0,S,0.504,1,71001170,JT CR 1237/000 103-F 2 NE,,504,UN,FALSE,9828196,3,20,CCS
1600051083,71001954,"JT CR 1237/000 102-F 2,0 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3820008687,30,500,UN,TRUE,5/17/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,ZLIB,CCSEMBJT,1000,0,S,0.5,1,90301312,ME CX (D2) 500X500X320 19224/A,,1,CX,FALSE,9828232,2,20,CCS
1600051083,71001954,"JT CR 1237/000 102-F 2,0 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3820008687,30,500,UN,TRUE,5/17/2021,5/21/2021,5/21/2021,1,10,EMBALAR JUNTAS,ZLIB,CCSEMBJT,1000,0,S,0.5,1,71001955,"JT CR 1237/000 102-F 2,0 NE",,500,UN,FALSE,9828232,1,20,CCS
1600072008,71004958,PC CC 8405/S11 TILE 1 LIMOES 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/5/2021,5/5/2021,5/5/2021,1,10,EMBALAR,,CCSEBMTR,500,166.667,H,0.24,1,90300515,ME PALETE HT 1200X800X131,,1,PAL,FALSE,13244336,12,18,CCS
1600072008,71004958,PC CC 8405/S11 TILE 1 LIMOES 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/5/2021,5/5/2021,5/5/2021,1,10,EMBALAR,,CCSEBMTR,500,166.667,H,0.24,1,90301199,ME PLACA BI-ADESIVA 8UN,,60,UN,FALSE,13244336,9,18,CCS
1600072008,71004958,PC CC 8405/S11 TILE 1 LIMOES 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/5/2021,5/5/2021,5/5/2021,1,10,EMBALAR,,CCSEBMTR,500,166.667,H,0.24,1,90301919,ME PF GO4CORK LEMON CORK TILES,,30,UN,FALSE,13244336,11,18,CCS
1600072008,71004958,PC CC 8405/S11 TILE 1 LIMOES 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/5/2021,5/5/2021,5/5/2021,1,10,EMBALAR,,CCSEBMTR,500,166.667,H,0.24,1,71004957,PC CC 8405/S11 TILE 1 LIMOES NE,,120,UN,FALSE,13244336,10,18,CCS
1600072008,71004958,PC CC 8405/S11 TILE 1 LIMOES 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/5/2021,5/5/2021,5/5/2021,1,10,EMBALAR,,CCSEBMTR,500,166.667,H,0.24,1,90300482,"ME MANGA PP ABERTA 1 LADO 400MM 12,5MIC",,0.25,KG,FALSE,13244336,8,18,CCS
1600072008,71004958,PC CC 8405/S11 TILE 1 LIMOES 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/5/2021,5/5/2021,5/5/2021,1,10,EMBALAR,,CCSEBMTR,500,166.667,H,0.24,1,90300614,ME CX (F) 610X410X275/300/320 19488,,1,CX,FALSE,13244336,7,18,CCS
1600072012,71004962,PC CC 8405/S11 TILE 2 TRIANGULOS 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/5/2021,5/5/2021,5/5/2021,1,10,EMBALAR,,CCSEBMTR,800,266.667,H,0.15,1,90301199,ME PLACA BI-ADESIVA 8UN,,60,UN,FALSE,13244342,9,18,CCS
1600072012,71004962,PC CC 8405/S11 TILE 2 TRIANGULOS 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/5/2021,5/5/2021,5/5/2021,1,10,EMBALAR,,CCSEBMTR,800,266.667,H,0.15,1,71004961,PC CC 8405/S11 TILE 2 TRIANGULOS NE,,120,UN,FALSE,13244342,10,18,CCS
1600072012,71004962,PC CC 8405/S11 TILE 2 TRIANGULOS 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/5/2021,5/5/2021,5/5/2021,1,10,EMBALAR,,CCSEBMTR,800,266.667,H,0.15,1,90300515,ME PALETE HT 1200X800X131,,1,PAL,FALSE,13244342,12,18,CCS
1600072012,71004962,PC CC 8405/S11 TILE 2 TRIANGULOS 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/5/2021,5/5/2021,5/5/2021,1,10,EMBALAR,,CCSEBMTR,800,266.667,H,0.15,1,90300482,"ME MANGA PP ABERTA 1 LADO 400MM 12,5MIC",,0.25,KG,FALSE,13244342,8,18,CCS
1600072012,71004962,PC CC 8405/S11 TILE 2 TRIANGULOS 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/5/2021,5/5/2021,5/5/2021,1,10,EMBALAR,,CCSEBMTR,800,266.667,H,0.15,1,90300614,ME CX (F) 610X410X275/300/320 19488,,1,CX,FALSE,13244342,7,18,CCS
1600072012,71004962,PC CC 8405/S11 TILE 2 TRIANGULOS 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/5/2021,5/5/2021,5/5/2021,1,10,EMBALAR,,CCSEBMTR,800,266.667,H,0.15,1,90301921,ME PF GO4CORK TRIANGLE CORK TILES,,30,UN,FALSE,13244342,11,18,CCS
1600056295,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/13/2021,5/12/2021,5/21/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,,CCSTRIVA,1500,500,H,107.28,1,90302700,ME CANTONEIRA CARTÃO IKEA 88X5X5X4,,596,UN,FALSE,10648815,17,20,CCS
1600056295,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/13/2021,5/12/2021,5/21/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,,CCSTRIVA,1500,500,H,107.28,1,90302687,ME MANGA MAQ.AUTO IKEA 250MM 19 MIC IMPR,,133.57,KG,FALSE,10648815,14,20,CCS
1600056295,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/13/2021,5/12/2021,5/21/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,,CCSTRIVA,1500,500,H,107.28,1,90302943,ME ETIQ IKEA P/CAIXA 87077700 REP AASS,,149,UN,FALSE,10648815,22,20,CCS
1600056295,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/13/2021,5/12/2021,5/21/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,,CCSTRIVA,1500,500,H,107.28,1,90101085,MS CARTÃO IKEA 740X555,,447,UN,FALSE,10648815,15,20,CCS
1600056295,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/13/2021,5/12/2021,5/21/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,,CCSTRIVA,1500,500,H,107.28,1,70015466,"PL CC 8745/S21 800X600X9,7 NE",,12379,PL,FALSE,10648815,13,20,CCS
1600056295,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/13/2021,5/12/2021,5/21/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,,CCSTRIVA,1500,500,H,107.28,1,90302699,ME PALETE IKEA 750X580X65 CARTÃO,,149,PAL,FALSE,10648815,19,20,CCS
1600056295,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/13/2021,5/12/2021,5/21/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,,CCSTRIVA,1500,500,H,107.28,1,90302688,ME PF IKEA HEAT REP AASS,,53640,UN,FALSE,10648815,16,20,CCS
1600056295,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/13/2021,5/12/2021,5/21/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,,CCSTRIVA,1500,500,H,107.28,1,90201081,QI COLA HOTMELT EVA ACC,,2.26,KG,FALSE,10648815,23,20,CCS
1600056295,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/13/2021,5/12/2021,5/21/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,,CCSTRIVA,1500,500,H,107.28,1,90302942,ME ETIQ IKEA P/PALETE 87077700,,298,UN,FALSE,10648815,21,20,CCS
1600056295,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/13/2021,5/12/2021,5/21/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,,CCSTRIVA,1500,500,H,107.28,1,90302896,ME CINTA IKEA PRETA,,2384.2,M,FALSE,10648815,20,20,CCS
1600056295,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/13/2021,5/12/2021,5/21/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,,CCSTRIVA,1500,500,H,107.28,1,90302701,ME CARTÃO TRAY/LID IKEA 750X560X200,,298,UN,FALSE,10648815,18,20,CCS
1600074269,71005064,"JT CR GT33/000 102-BMW 1,00 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3820010521,10,1000,UN,TRUE,5/13/2021,5/13/2021,5/13/2021,1,10,EMBALAGEM KITS,ZLIB,CCSEBKDV,500,166.667,H,2,1,90301398,ME PALETE HT EURO 1200X800X145 USADAS,,2,PAL,FALSE,13653084,2,19,CCS
1600074269,71005064,"JT CR GT33/000 102-BMW 1,00 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3820010521,10,1000,UN,TRUE,5/13/2021,5/13/2021,5/13/2021,1,10,EMBALAGEM KITS,ZLIB,CCSEBKDV,500,166.667,H,2,1,71005063,"JT CR GT33/000 102-BMW 1,00 NE",,1000,UN,FALSE,13653084,5,19,CCS
1600074269,71005064,"JT CR GT33/000 102-BMW 1,00 00",LIB,,3801,ZCEJ,CCS EMB Juntas,3820010521,10,1000,UN,TRUE,5/13/2021,5/13/2021,5/13/2021,1,10,EMBALAGEM KITS,ZLIB,CCSEBKDV,500,166.667,H,2,1,90300605,ME CX (+E) 1156X753X450 14151,,4,CX,FALSE,13653084,1,19,CCS
1600072010,71004960,PC CI 5084/S11TILE 1 IMOES 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/17/2021,5/5/2021,5/5/2021,1,10,EMBALAR,ZLIB,CCSEBMTR,500,166.667,H,0.24,1,90301199,ME PLACA BI-ADESIVA 8UN,,60,UN,FALSE,13244340,9,18,CCS
1600072010,71004960,PC CI 5084/S11TILE 1 IMOES 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/17/2021,5/5/2021,5/5/2021,1,10,EMBALAR,ZLIB,CCSEBMTR,500,166.667,H,0.24,1,90300614,ME CX (F) 610X410X275/300/320 19488,,1,CX,FALSE,13244340,7,18,CCS
1600072010,71004960,PC CI 5084/S11TILE 1 IMOES 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/17/2021,5/5/2021,5/5/2021,1,10,EMBALAR,ZLIB,CCSEBMTR,500,166.667,H,0.24,1,90300515,ME PALETE HT 1200X800X131,,1,PAL,FALSE,13244340,12,18,CCS
1600072010,71004960,PC CI 5084/S11TILE 1 IMOES 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/17/2021,5/5/2021,5/5/2021,1,10,EMBALAR,ZLIB,CCSEBMTR,500,166.667,H,0.24,1,71004959,PC CI 5084/S11 TILE 1 LIMOES NE,,120,UN,FALSE,13244340,10,18,CCS
1600072010,71004960,PC CI 5084/S11TILE 1 IMOES 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/17/2021,5/5/2021,5/5/2021,1,10,EMBALAR,ZLIB,CCSEBMTR,500,166.667,H,0.24,1,90301920,ME PF GO4CORK LEMON CORKINSIDE TILES,,30,UN,FALSE,13244340,11,18,CCS
1600072010,71004960,PC CI 5084/S11TILE 1 IMOES 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/17/2021,5/5/2021,5/5/2021,1,10,EMBALAR,ZLIB,CCSEBMTR,500,166.667,H,0.24,1,90300482,"ME MANGA PP ABERTA 1 LADO 400MM 12,5MIC",,0.25,KG,FALSE,13244340,8,18,CCS
1600072006,71004964,PC CI 5084/S11 TILE 2 TRIANGULOS 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/17/2021,5/5/2021,5/5/2021,1,10,EMBALAR,ZLIB,CCSEBMTR,800,266.667,H,0.15,1,90300482,"ME MANGA PP ABERTA 1 LADO 400MM 12,5MIC",,0.25,KG,FALSE,13244330,8,18,CCS
1600072006,71004964,PC CI 5084/S11 TILE 2 TRIANGULOS 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/17/2021,5/5/2021,5/5/2021,1,10,EMBALAR,ZLIB,CCSEBMTR,800,266.667,H,0.15,1,90300515,ME PALETE HT 1200X800X131,,1,PAL,FALSE,13244330,12,18,CCS
1600072006,71004964,PC CI 5084/S11 TILE 2 TRIANGULOS 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/17/2021,5/5/2021,5/5/2021,1,10,EMBALAR,ZLIB,CCSEBMTR,800,266.667,H,0.15,1,90300614,ME CX (F) 610X410X275/300/320 19488,,1,CX,FALSE,13244330,7,18,CCS
1600072006,71004964,PC CI 5084/S11 TILE 2 TRIANGULOS 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/17/2021,5/5/2021,5/5/2021,1,10,EMBALAR,ZLIB,CCSEBMTR,800,266.667,H,0.15,1,71004963,PC CI 5084/S11 TILE 2 TRIANGULOS NE,,120,UN,FALSE,13244330,10,18,CCS
1600072006,71004964,PC CI 5084/S11 TILE 2 TRIANGULOS 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/17/2021,5/5/2021,5/5/2021,1,10,EMBALAR,ZLIB,CCSEBMTR,800,266.667,H,0.15,1,90301923,ME PF GO4CORK TRIANGLE CORKINSEDE TILES,,30,UN,FALSE,13244330,11,18,CCS
1600072006,71004964,PC CI 5084/S11 TILE 2 TRIANGULOS 01,LIB,,3801,ZCEA,CCS EMB Acabamentos,,0,120,UN,TRUE,5/17/2021,5/5/2021,5/5/2021,1,10,EMBALAR,ZLIB,CCSEBMTR,800,266.667,H,0.15,1,90301199,ME PLACA BI-ADESIVA 8UN,,60,UN,FALSE,13244330,9,18,CCS
1600056294,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/14/2021,5/5/2021,5/14/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,ZLIB,CCSTRIVA,1500,500,H,107.28,1,90302942,ME ETIQ IKEA P/PALETE 87077700,,298,UN,FALSE,10648814,21,19,CCS
1600056294,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/14/2021,5/5/2021,5/14/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,ZLIB,CCSTRIVA,1500,500,H,107.28,1,90302943,ME ETIQ IKEA P/CAIXA 87077700 REP AASS,,149,UN,FALSE,10648814,22,19,CCS
1600056294,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/14/2021,5/5/2021,5/14/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,ZLIB,CCSTRIVA,1500,500,H,107.28,1,90201081,QI COLA HOTMELT EVA ACC,,2.26,KG,FALSE,10648814,23,19,CCS
1600056294,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/14/2021,5/5/2021,5/14/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,ZLIB,CCSTRIVA,1500,500,H,107.28,1,70015466,"PL CC 8745/S21 800X600X9,7 NE",,12379,PL,FALSE,10648814,13,19,CCS
1600056294,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/14/2021,5/5/2021,5/14/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,ZLIB,CCSTRIVA,1500,500,H,107.28,1,90302687,ME MANGA MAQ.AUTO IKEA 250MM 19 MIC IMPR,,133.57,KG,FALSE,10648814,14,19,CCS
1600056294,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/14/2021,5/5/2021,5/14/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,ZLIB,CCSTRIVA,1500,500,H,107.28,1,90101085,MS CARTÃO IKEA 740X555,,447,UN,FALSE,10648814,15,19,CCS
1600056294,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/14/2021,5/5/2021,5/14/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,ZLIB,CCSTRIVA,1500,500,H,107.28,1,90302688,ME PF IKEA HEAT REP AASS,,53640,UN,FALSE,10648814,16,19,CCS
1600056294,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/14/2021,5/5/2021,5/14/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,ZLIB,CCSTRIVA,1500,500,H,107.28,1,90302700,ME CANTONEIRA CARTÃO IKEA 88X5X5X4,,596,UN,FALSE,10648814,17,19,CCS
1600056294,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/14/2021,5/5/2021,5/14/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,ZLIB,CCSTRIVA,1500,500,H,107.28,1,90302701,ME CARTÃO TRAY/LID IKEA 750X560X200,,298,UN,FALSE,10648814,18,19,CCS
1600056294,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/14/2021,5/5/2021,5/14/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,ZLIB,CCSTRIVA,1500,500,H,107.28,1,90302699,ME PALETE IKEA 750X580X65 CARTÃO,,149,PAL,FALSE,10648814,19,19,CCS
1600056294,72001309,"TV CC 8745 185RR 9,7 000 01",LIB,,3801,ZCEQ,CCS Embalagem Maquinação,,0,160920,UN,TRUE,5/14/2021,5/5/2021,5/14/2021,1,10,GUILHOTINA + FRESA + EMBALAGEM,ZLIB,CCSTRIVA,1500,500,H,107.28,1,90302896,ME CINTA IKEA PRETA,,2384.2,M,FALSE,10648814,20,19,CCS
1600068570,71000376,JT CR 1049/PXX 344-TRF 6 FT,LIB,,3801,ZCEJ,CCS EMB Juntas,3820009716,10,5000,UN,TRUE,5/14/2021,5/13/2021,5/13/2021,1,10,EMBALAGEM,ZLIB,CCSEMBJT,47250,47250,H,0.106,1,90301111,ME CANTONEIRA CARTÃO 900X40X40X3,,5,UN,FALSE,12565395,4,19,CCS
1600068570,71000376,JT CR 1049/PXX 344-TRF 6 FT,LIB,,3801,ZCEJ,CCS EMB Juntas,3820009716,10,5000,UN,TRUE,5/14/2021,5/13/2021,5/13/2021,1,10,EMBALAGEM,ZLIB,CCSEMBJT,47250,47250,H,0.106,1,71005088,JT CR 1049/PXX 344-TRF 6 NE,,5000,UN,FALSE,12565395,1,19,CCS
1600068570,71000376,JT CR 1049/PXX 344-TRF 6 FT,LIB,,3801,ZCEJ,CCS EMB Juntas,3820009716,10,5000,UN,TRUE,5/14/2021,5/13/2021,5/13/2021,1,10,EMBALAGEM,ZLIB,CCSEMBJT,47250,47250,H,0.106,1,90300595,ME CX (E) 310X310X320 11716,,15,CX,FALSE,12565395,3,19,CCS
1600068570,71000376,JT CR 1049/PXX 344-TRF 6 FT,LIB,,3801,ZCEJ,CCS EMB Juntas,3820009716,10,5000,UN,TRUE,5/14/2021,5/13/2021,5/13/2021,1,10,EMBALAGEM,ZLIB,CCSEMBJT,47250,47250,H,0.106,1,90300508,ME PALETE HT 1000X1000X131,,1,PAL,FALSE,12565395,2,19,CCS
1600054953,70014848,"PL CC 8405/000 1000X50X3,0 01",LIB,,3801,ZCQE,CCS Maquinação + Emb,3820009027,10,15000,PL,TRUE,5/17/2021,5/20/2021,5/21/2021,1,10,SECCIONADORA + EMBALAGEM,ZLIB,CCSSECME,1620,810,H,9.259,1,90300618,ME CX (F) 1035X535X160 19910,,30,CX,FALSE,10358179,2,20,CCS
1600054953,70014848,"PL CC 8405/000 1000X50X3,0 01",LIB,,3801,ZCQE,CCS Maquinação + Emb,3820009027,10,15000,PL,TRUE,5/17/2021,5/20/2021,5/21/2021,1,10,SECCIONADORA + EMBALAGEM,ZLIB,CCSSECME,1620,810,H,9.259,1,70003879,"PL CC 8405/000 1030X530X3,0 NE",,1667,PL,FALSE,10358179,1,20,CCS
1600054953,70014848,"PL CC 8405/000 1000X50X3,0 01",LIB,,3801,ZCQE,CCS Maquinação + Emb,3820009027,10,15000,PL,TRUE,5/17/2021,5/20/2021,5/21/2021,1,10,SECCIONADORA + EMBALAGEM,ZLIB,CCSSECME,1620,810,H,9.259,1,90300508,ME PALETE HT 1000X1000X131,,3,PAL,FALSE,10358179,3,20,CCS
